Item Name,Category,Version,Version_clean,return_probability,risk_category,Final_Revenue_Abs,is_return,Date
OHR,Product D,34 / C / 32,34,0.9998517965041742,High,36.67,1,2019-03-26
OHR,Product D,34 / B / FtO,34,0.9998517965041742,High,36.67,1,2019-01-22
OHR,Product D,34 / C / FtO,34,0.9998517965041742,High,36.67,1,2019-02-05
OHR,Product D,34 / B / FtO,34,0.9998517965041742,High,36.67,1,2019-01-23
OHR,Product D,34 / A / FtO,34,0.9998517965041742,High,36.67,1,2019-01-17
BKT,Product Q,30 / B / 31,30,0.9998507224085825,High,36.67,1,2019-02-05
BKT,Product Q,30 / C / FtO,30,0.9998507224085825,High,36.67,1,2019-01-24
BKT,Product Q,30 / B / 30,30,0.9998507224085825,High,36.67,1,2019-02-05
JYJ,Product H,33 / B / FtO,33,0.9998506319621033,High,36.66,1,2019-01-29
OVT,Product H,33 / B / 30,33,0.9998503189827148,High,36.67,1,2019-01-31
YQX,Product N,M+ / St / Sh,M+,0.999849799554411,High,43.22,1,2019-02-14
JYJ,Product N,XL / St / Lo,XL,0.9998496369289809,High,44.25,1,2019-01-16
OHR,Product N,XL / St / Re,XL,0.9998496369289809,High,44.25,1,2018-11-30
YQX,Product N,XL / Sl / Lo,XL,0.9998496369289809,High,44.25,1,2019-02-19
OHR,Product N,XL / St / Lo,XL,0.9998496369289809,High,44.25,1,2019-01-16
YQX,Product N,XL / St / Re,XL,0.9998496369289809,High,44.25,1,2019-02-14
OHR,Product N,XL / St / Re,XL,0.9998496369289809,High,44.25,1,2019-01-16
TSH,Product N,M+ / St / Sh,M+,0.9998494848310936,High,43.23,1,2019-02-14
RJF,Product T,36 / A / 9,36,0.9998484569457563,High,40.0,1,2019-01-11
RJF,Product T,36 / B / 9,36,0.9998484569457563,High,40.0,1,2019-01-18
RJF,Product T,36 / A / 9,36,0.9998484569457563,High,40.0,1,2019-01-11
JAF,Product W,37 / B / FtO,37,0.9998484436863331,High,40.83,1,2019-01-18
WHX,Product A,40 / C / FtO,40,0.9998479224823157,High,129.0,1,2019-04-16
RIH,Product P,31 / B / 31,31,0.9998476388591123,High,36.66,1,2019-01-29
LPZ,Product P,31 / B / 30,31,0.9998476388591123,High,36.66,1,2019-03-28
CRH,Product P,31 / A / 31,31,0.9998473196090615,High,36.67,1,2019-01-24
LPZ,Product P,31 / C / 30,31,0.9998473196090615,High,36.67,1,2019-01-25
RIH,Product P,31 / B / 30,31,0.9998473196090615,High,36.67,1,2019-01-18
RIH,Product P,31 / A / 33,31,0.9998473196090615,High,36.67,1,2019-01-24
RIH,Product P,31 / C / 30,31,0.9998473196090615,High,36.67,1,2019-01-25
RIH,Product D,35 / A / 30,35,0.9998467692006485,High,36.67,1,2019-01-22
BKT,Product Q,31 / C / FtO,31,0.9998459813980893,High,36.66,1,2019-01-25
OVT,Product Q,31 / B / 30,31,0.9998456586756124,High,36.67,1,2019-02-05
OHR,Product N,L+ / St / Re,L+,0.9998456240851777,High,41.78,1,2019-02-01
JYJ,Product H,34 / B / 32,34,0.999845565161519,High,36.66,1,2019-01-18
JYJ,Product H,34 / B / 34,34,0.9998452415670168,High,36.67,1,2019-02-05
JYJ,Product H,34 / B / 30,34,0.9998452415670168,High,36.67,1,2019-01-17
JYJ,Product H,34 / A / 34,34,0.9998452415670168,High,36.67,1,2019-01-23
JYJ,Product H,34 / B / 30,34,0.9998452415670168,High,36.67,1,2019-01-31
JYJ,Product H,34 / B / FtO,34,0.9998452415670168,High,36.67,1,2019-01-11
KDP,Product N,M / Sl / Re,M,0.9998450822116778,High,42.26,1,2018-12-04
TSH,Product N,L / St / Sh,L,0.9998447755769941,High,41.19,1,2019-01-11
JAF,Product W,38 / B / FtO,38,0.9998433026675995,High,40.83,1,2019-01-24
CRH,Product P,32 / B / 32,32,0.999842470543727,High,36.66,1,2019-01-24
RIH,Product P,32 / A / 29,32,0.999842470543727,High,36.66,1,2019-01-21
CRH,Product P,32 / A / 32,32,0.999842470543727,High,36.66,1,2019-01-30
RIH,Product P,32 / A / 31,32,0.999842470543727,High,36.66,1,2019-01-16
RIH,Product P,32 / A / 28,32,0.999842470543727,High,36.66,1,2019-01-22
LPZ,Product P,32 / B / 31,32,0.999842470543727,High,36.66,1,2019-01-29
RIH,Product P,32 / B / FtO,32,0.9998421404659518,High,36.67,1,2019-01-28
RIH,Product P,32 / C / 31,32,0.9998421404659518,High,36.67,1,2019-01-24
RIH,Product P,32 / A / 33,32,0.9998421404659518,High,36.67,1,2019-01-30
LPZ,Product P,32 / B / 34,32,0.9998421404659518,High,36.67,1,2019-01-21
LPZ,Product P,32 / A / 31,32,0.9998421404659518,High,36.67,1,2019-01-23
LPZ,Product P,32 / C / 31,32,0.9998421404659518,High,36.67,1,2019-01-30
LPZ,Product P,32 / A / FtO,32,0.9998421404659518,High,36.67,1,2019-03-03
RIH,Product P,32 / B / 33,32,0.9998421404659518,High,36.67,1,2019-01-24
CRH,Product P,32 / A / 32,32,0.9998421404659518,High,36.67,1,2019-01-24
RIH,Product P,32 / B / 33,32,0.9998421404659518,High,36.67,1,2019-02-08
CRH,Product P,32 / A / 31,32,0.9998421404659518,High,36.67,1,2019-01-22
LPZ,Product P,32 / C / 32,32,0.9998421404659518,High,36.67,1,2019-01-24
RIH,Product P,32 / B / 33,32,0.9998421404659518,High,36.67,1,2019-01-17
RIH,Product P,32 / A / 32,32,0.9998421404659518,High,36.67,1,2019-02-06
OVT,Product U,37 / A / 9,37,0.999841611901023,High,40.0,1,2019-01-18
OHR,Product D,36 / A / FtO,36,0.9998415713898354,High,36.67,1,2019-03-25
OHR,Product D,36 / B / FtO,36,0.9998415713898354,High,36.67,1,2019-01-29
KDP,Product N,L / St / Re,L,0.9998412620272221,High,40.86,1,2018-12-12
YQX,Product N,L / Sl / Re,L,0.9998411699620371,High,40.83,1,2019-03-14
YQX,Product N,L / St / Re,L,0.9998411699620371,High,40.83,1,2019-04-12
YQX,Product N,L / St / Re,L,0.9998411699620371,High,40.83,1,2019-04-03
YQX,Product N,L / St / Re,L,0.9998411699620371,High,40.83,1,2019-03-06
FTU,Product N,L / Sl / Lo,L,0.9998411699620371,High,40.83,1,2019-03-25
TSH,Product N,L / St / Sh,L,0.9998411699620371,High,40.83,1,2019-04-30
TSH,Product N,L / Sl / Re,L,0.9998411699620371,High,40.83,1,2019-04-08
YQX,Product N,L / Sl / Lo,L,0.9998411699620371,High,40.83,1,2019-04-16
YQX,Product N,L / Sl / Re,L,0.9998411699620371,High,40.83,1,2019-04-01
TSH,Product N,L / St / Sh,L,0.9998411699620371,High,40.83,1,2019-03-19
YQX,Product N,L / St / Re,L,0.9998411699620371,High,40.83,1,2019-04-09
YQX,Product N,L / St / Re,L,0.9998411699620371,High,40.83,1,2019-04-01
YQX,Product N,L / St / Re,L,0.9998411699620371,High,40.83,1,2019-04-30
YQX,Product N,L / St / Lo,L,0.9998411699620371,High,40.83,1,2019-04-27
TSH,Product N,L / St / Re,L,0.9998411699620371,High,40.83,1,2019-04-04
YQX,Product N,L / Sl / Lo,L,0.9998411699620371,High,40.83,1,2019-04-10
YQX,Product N,L / St / Sh,L,0.9998411699620371,High,40.83,1,2019-03-19
OHR,Product N,L / Sl / Re,L,0.9998411699620371,High,40.83,1,2019-04-17
OVT,Product Q,32 / A / 31,32,0.9998404232001925,High,36.67,1,2019-02-08
OVT,Product Q,32 / C / FtO,32,0.9998404232001925,High,36.67,1,2019-01-23
BKT,Product Q,32 / C / 29,32,0.9998404232001925,High,36.67,1,2019-02-20
VTH,Product Q,32 / A / 32,32,0.9998404232001925,High,36.67,1,2019-01-28
OVT,Product Q,32 / A / 34,32,0.9998404232001925,High,36.67,1,2019-01-25
BKT,Product Q,32 / C / FtO,32,0.9998404232001925,High,36.67,1,2019-01-22
OVT,Product Q,32 / C / 32,32,0.9998404232001925,High,36.67,1,2019-02-01
JYJ,Product H,35 / A / 32,35,0.9998403265144759,High,36.66,1,2019-01-16
OVT,Product H,35 / B / 32,35,0.9998403265144759,High,36.66,1,2019-02-05
FTU,Product N,M+ / Sl / Lo,M+,0.9998398581387001,High,42.27,1,2019-03-06
QMB,Product J,32 / A / 31,32,0.9998389800679708,High,119.0,1,2019-04-11
JAF,Product W,40 / B / FtO,40,0.9998379872860148,High,40.83,1,2019-01-28
OVT,Product M,34 / A / FtO,34,0.9998376353235505,High,36.75,1,2019-01-30
VTH,Product U,30 / B / 11,30,0.9998373242042747,High,36.0,1,2019-01-25
CRH,Product P,33 / A / 30,33,0.9998371269399936,High,36.66,1,2019-01-16
RIH,Product P,33 / B / 31,33,0.9998371269399936,High,36.66,1,2019-01-17
RIH,Product P,33 / B / 34,33,0.9998367856673795,High,36.67,1,2019-03-29
RIH,Product P,33 / A / 33,33,0.9998367856673795,High,36.67,1,2019-01-16
RIH,Product P,33 / A / FtO,33,0.9998367856673795,High,36.67,1,2019-01-28
LPZ,Product P,33 / C / FtO,33,0.9998367856673795,High,36.67,1,2019-01-22
RIH,Product P,33 / B / 31,33,0.9998367856673795,High,36.67,1,2019-01-17
RIH,Product P,33 / B / 32,33,0.9998367856673795,High,36.67,1,2019-01-21
LPZ,Product P,33 / A / 28,33,0.9998367856673795,High,36.67,1,2019-01-15
RIH,Product P,33 / B / 32,33,0.9998367856673795,High,36.67,1,2019-01-21
RIH,Product P,33 / A / 34,33,0.9998367856673795,High,36.67,1,2019-01-16
RIH,Product P,33 / B / 31,33,0.9998367856673795,High,36.67,1,2019-01-22
WHX,Product U,38 / B / 9,38,0.9998362391757847,High,40.0,1,2019-01-29
TSH,Product N,L+ / St / Re,L+,0.9998358774357686,High,40.86,1,2018-12-21
YQX,Product N,L+ / St / Lo,L+,0.99983578224813,High,40.83,1,2019-04-27
YQX,Product N,L+ / Sl / Lo,L+,0.99983578224813,High,40.83,1,2019-04-10
OHR,Product N,L+ / St / Lo,L+,0.99983578224813,High,40.83,1,2019-04-18
OHR,Product N,L+ / Sl / Re,L+,0.99983578224813,High,40.83,1,2019-03-19
OHR,Product N,L+ / St / Lo,L+,0.99983578224813,High,40.83,1,2019-04-27
YQX,Product N,L+ / Sl / Re,L+,0.99983578224813,High,40.83,1,2019-04-01
YQX,Product N,L+ / St / Re,L+,0.99983578224813,High,40.83,1,2019-04-04
YQX,Product N,L+ / St / Re,L+,0.99983578224813,High,40.83,1,2019-04-18
FTU,Product N,L+ / St / Lo,L+,0.99983578224813,High,40.83,1,2019-04-02
TSH,Product N,L+ / St / Re,L+,0.99983578224813,High,40.83,1,2019-04-12
TSH,Product N,L+ / St / Re,L+,0.99983578224813,High,40.83,1,2019-04-24
YQX,Product N,L+ / St / Re,L+,0.99983578224813,High,40.83,1,2019-04-01
OHR,Product N,L+ / St / Re,L+,0.99983578224813,High,40.83,1,2019-03-20
FTU,Product N,M / Sl / Re,M,0.9998340340698528,High,41.18,1,2019-01-14
MTW,Product C,38 / C / FtO,38,0.9998334854633377,High,36.75,1,2019-02-19
YQX,Product N,XL / St / Re,XL,0.9998330454801424,High,42.62,1,2018-11-14
YQX,Product U,31 / C / 11,31,0.9998318060593903,High,36.0,1,2019-01-17
CRH,Product P,34 / B / 33,34,0.9998316021048113,High,36.66,1,2019-01-21
LPZ,Product P,34 / A / 31,34,0.9998312492578045,High,36.67,1,2019-01-22
LPZ,Product P,34 / B / 32,34,0.9998312492578045,High,36.67,1,2019-01-16
RIH,Product P,34 / A / 29,34,0.9998312492578045,High,36.67,1,2019-01-17
LPZ,Product P,34 / B / 31,34,0.9998312492578045,High,36.67,1,2019-01-16
RIH,Product P,34 / C / 33,34,0.9998312492578045,High,36.67,1,2019-01-15
RIH,Product P,34 / B / 29,34,0.9998312492578045,High,36.67,1,2019-01-18
LPZ,Product P,34 / B / 31,34,0.9998312492578045,High,36.67,1,2019-01-24
RIH,Product P,34 / A / 29,34,0.9998312492578045,High,36.67,1,2019-01-17
LPZ,Product P,34 / C / 32,34,0.9998312492578045,High,36.67,1,2019-01-17
LPZ,Product P,34 / C / 33,34,0.9998312492578045,High,36.67,1,2019-01-30
RIH,Product P,34 / A / 29,34,0.9998312492578045,High,36.67,1,2019-01-21
RIH,Product D,38 / B / 28,38,0.999830640926051,High,36.67,1,2019-01-23
OHR,Product N,M / Sl / Sh,M,0.9998303430158505,High,40.87,1,2018-12-19
OHR,Product N,M / St / Re,M,0.9998302118072512,High,40.83,1,2019-04-25
YQX,Product N,M / Sl / Re,M,0.9998302118072512,High,40.83,1,2019-03-19
OHR,Product N,M / St / Sh,M,0.9998302118072512,High,40.83,1,2019-03-27
OHR,Product N,M / Sl / Re,M,0.9998302118072512,High,40.83,1,2019-04-09
FTU,Product N,M / St / Sh,M,0.9998302118072512,High,40.83,1,2019-03-27
YQX,Product N,M / Sl / Sh,M,0.9998302118072512,High,40.83,1,2019-03-28
OHR,Product N,M / St / Re,M,0.9998302118072512,High,40.83,1,2019-04-17
OHR,Product N,M / St / Sh,M,0.9998302118072512,High,40.83,1,2019-04-12
YQX,Product N,M / Sl / Sh,M,0.9998302118072512,High,40.83,1,2019-04-02
YQX,Product N,M / St / Sh,M,0.9998302118072512,High,40.83,1,2019-04-03
OHR,Product N,M / Sl / Re,M,0.9998302118072512,High,40.83,1,2019-03-21
TSH,Product N,M / Sl / Sh,M,0.9998302118072512,High,40.83,1,2019-04-10
OHR,Product N,M / St / Sh,M,0.9998302118072512,High,40.83,1,2019-04-10
YQX,Product N,M / Sl / Re,M,0.9998302118072512,High,40.83,1,2019-04-24
YQX,Product N,M / St / Re,M,0.9998302118072512,High,40.83,1,2019-03-21
OHR,Product D,31 / A / 28,31,0.9998299063481317,High,33.0,1,2019-02-05
YQX,Product N,M / Sl / Re,M,0.9998298560476258,High,40.84,1,2019-04-05
VTH,Product Q,34 / B / FtO,34,0.9998297702176215,High,36.66,1,2019-02-12
OVT,Product Q,34 / C / 32,34,0.9998294135328852,High,36.67,1,2019-01-24
OVT,Product Q,34 / B / FtO,34,0.9998294135328852,High,36.67,1,2019-02-12
VTH,Product Q,34 / C / 32,34,0.9998294135328852,High,36.67,1,2019-03-14
YQX,Product N,S / Sl / Sh,S,0.9998290508325647,High,41.8,1,2018-11-22
TSH,Product N,M+ / St / Sh,M+,0.9998284043390839,High,41.18,1,2019-02-01
OVT,Product H,30 / A / 29,30,0.9998282106292667,High,33.0,1,2019-04-24
RJF,Product T,32 / B / 9,32,0.9998279721337473,High,36.0,1,2019-01-16
OVT,Product U,32 / A / 9,32,0.9998261007654172,High,36.0,1,2019-01-16
CRH,Product U,32 / B / 9,32,0.9998261007654172,High,36.0,1,2019-01-16
RIH,Product P,35 / C / FtO,35,0.9998255250799029,High,36.67,1,2019-01-18
LPZ,Product P,35 / B / 28,35,0.9998255250799029,High,36.67,1,2019-01-23
LPZ,Product P,35 / B / 33,35,0.9998255250799029,High,36.67,1,2019-01-07
LPZ,Product P,35 / A / 33,35,0.9998255250799029,High,36.67,1,2019-01-16
RIH,Product P,35 / B / 33,35,0.9998255250799029,High,36.67,1,2019-02-05
OHR,Product D,40 / B / FtO,40,0.9998248961165996,High,36.67,1,2019-03-14
LPZ,Product N,L / Sl / Re,L,0.9998248895167349,High,39.33,1,2018-12-19
OHR,Product N,M+ / Sl / Re,M+,0.9998248195004853,High,40.82,1,2019-03-21
OHR,Product N,M+ / Sl / Re,M+,0.9998248195004853,High,40.82,1,2019-03-15
FTU,Product N,M+ / Sl / Lo,M+,0.9998245541979922,High,40.86,1,2019-01-16
YQX,Product N,M+ / St / Re,M+,0.9998245541979922,High,40.86,1,2019-02-05
YQX,Product N,M+ / Sl / Re,M+,0.9998245541979922,High,40.86,1,2018-11-22
OHR,Product N,L / Sl / Lo,L,0.9998245226071953,High,39.34,1,2018-12-18
OHR,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-03-26
OHR,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-04-17
OHR,Product N,M+ / St / Re,M+,0.9998244524442665,High,40.83,1,2019-03-27
YQX,Product N,M+ / St / Sh,M+,0.9998244524442665,High,40.83,1,2019-04-04
YQX,Product N,M+ / St / Lo,M+,0.9998244524442665,High,40.83,1,2019-04-27
OHR,Product N,M+ / St / Re,M+,0.9998244524442665,High,40.83,1,2019-04-17
OHR,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-03-26
TSH,Product N,M+ / St / Sh,M+,0.9998244524442665,High,40.83,1,2019-04-17
TSH,Product N,M+ / St / Re,M+,0.9998244524442665,High,40.83,1,2019-03-13
YQX,Product N,M+ / Sl / Sh,M+,0.9998244524442665,High,40.83,1,2019-04-02
TSH,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-04-12
YQX,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-03-26
YQX,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-04-10
YQX,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-04-16
TSH,Product N,M+ / St / Re,M+,0.9998244524442665,High,40.83,1,2019-04-30
TSH,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-04-03
FTU,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-04-16
YQX,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-04-05
FTU,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-03-26
YQX,Product N,M+ / St / Re,M+,0.9998244524442665,High,40.83,1,2019-04-27
YQX,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-04-05
FTU,Product N,M+ / Sl / Sh,M+,0.9998244524442665,High,40.83,1,2019-04-04
FTU,Product N,M+ / Sl / Sh,M+,0.9998244524442665,High,40.83,1,2019-04-24
FTU,Product N,M+ / Sl / Lo,M+,0.9998244524442665,High,40.83,1,2019-04-24
OHR,Product N,M+ / Sl / Lo,M+,0.9998244524442665,High,40.83,1,2019-04-24
YQX,Product N,M+ / St / Re,M+,0.9998244524442665,High,40.83,1,2019-03-13
YQX,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-03-19
TSH,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-04-06
YQX,Product N,M+ / Sl / Re,M+,0.9998244524442665,High,40.83,1,2019-03-26
OHR,Product N,M+ / St / Sh,M+,0.9998240846190889,High,40.84,1,2019-04-09
YQX,Product N,M+ / St / Re,M+,0.9998240846190889,High,40.84,1,2019-03-26
TSH,Product N,M+ / Sl / Re,M+,0.9998240846190889,High,40.84,1,2019-04-17
OVT,Product Q,35 / B / 31,35,0.9998236270965174,High,36.67,1,2019-01-22
OVT,Product Q,35 / A / 33,35,0.9998236270965174,High,36.67,1,2019-01-16
EKJ,Product H,31 / B / 30,31,0.9998223833966458,High,33.0,1,2019-02-15
OVT,Product H,31 / A / 28,31,0.9998223833966458,High,33.0,1,2019-04-24
YQX,Product T,33 / A / 9,33,0.9998221368126068,High,36.0,1,2019-01-16
MTW,Product C,36 / C / FtO,36,0.9998220786698454,High,34.72,1,2019-01-21
QMB,Product J,35 / A / FtO,35,0.9998220320958285,High,119.0,1,2019-01-04
JYJ,Product M,37 / A / FtO,37,0.9998205458372483,High,36.75,1,2019-01-29
VTH,Product U,33 / A / 9,33,0.9998202019773998,High,36.0,1,2019-01-16
RIH,Product P,36 / C / 30,36,0.9998199839540645,High,36.66,1,2019-01-22
RIH,Product P,36 / C / 34,36,0.9998199839540645,High,36.66,1,2019-01-21
LPZ,Product P,36 / B / 29,36,0.9998196067677388,High,36.67,1,2019-04-03
CRH,Product P,36 / A / 33,36,0.9998196067677388,High,36.67,1,2019-01-17
LPZ,Product P,36 / B / 32,36,0.9998196067677388,High,36.67,1,2019-01-21
LPZ,Product P,36 / B / 30,36,0.9998196067677388,High,36.67,1,2019-01-22
CRH,Product P,36 / B / 32,36,0.9998196067677388,High,36.67,1,2019-01-22
RIH,Product P,36 / B / 30,36,0.9998196067677388,High,36.67,1,2019-01-21
RIH,Product P,36 / C / 33,36,0.9998196067677388,High,36.67,1,2019-01-18
RIH,Product P,36 / A / 33,36,0.9998196067677388,High,36.67,1,2019-01-23
CRH,Product N,S / Sl / Sh,S,0.9998186029588052,High,40.86,1,2018-11-13
TSH,Product N,L / Sl / Lo,L,0.9998185807982396,High,38.8,1,2019-03-29
JYJ,Product N,L+ / St / Lo,L+,0.9998185702966217,High,39.34,1,2019-01-04
OHR,Product N,L+ / Sl / Lo,L+,0.9998185702966217,High,39.34,1,2019-01-16
TSH,Product N,S / Sl / Re,S,0.9998184977541514,High,40.83,1,2019-04-30
OHR,Product N,S / Sl / Re,S,0.9998184977541514,High,40.83,1,2019-04-10
FTU,Product N,S / Sl / Sh,S,0.9998184977541514,High,40.83,1,2019-04-24
YQX,Product N,S / Sl / Re,S,0.9998184977541514,High,40.83,1,2019-03-15
TSH,Product N,S / Sl / Re,S,0.9998184977541514,High,40.83,1,2019-04-18
TSH,Product N,S / Sl / Sh,S,0.9998184977541514,High,40.83,1,2019-03-26
FTU,Product N,S / Sl / Sh,S,0.9998184977541514,High,40.83,1,2019-04-10
OHR,Product N,S / Sl / Sh,S,0.9998184977541514,High,40.83,1,2019-04-18
TSH,Product N,S / Sl / Re,S,0.9998184977541514,High,40.83,1,2019-03-26
YQX,Product N,S / Sl / Sh,S,0.9998184977541514,High,40.83,1,2019-04-12
YQX,Product N,S / Sl / Sh,S,0.9998184977541514,High,40.83,1,2019-04-23
YQX,Product N,S / Sl / Sh,S,0.9998181174543682,High,40.84,1,2019-04-10
FTU,Product N,S / Sl / Re,S,0.9998181174543682,High,40.84,1,2019-03-15
YQX,Product N,XL / St / Re,XL,0.999816565607741,High,41.18,1,2018-11-30
OVT,Product H,32 / B / 32,32,0.9998163585359467,High,33.0,1,2019-01-24
JYJ,Product H,32 / B / 34,32,0.9998163585359467,High,33.0,1,2019-02-18
EKJ,Product H,32 / A / FtO,32,0.9998163585359467,High,33.0,1,2018-11-06
OVT,Product H,32 / B / 28,32,0.9998163585359467,High,33.0,1,2019-02-14
YQX,Product N,M / St / Re,M,0.9998153708484507,High,39.57,1,2019-01-30
RIH,Product P,37 / C / 34,37,0.9998134877397079,High,36.67,1,2019-02-05
RIH,Product P,37 / B / 32,37,0.9998134877397079,High,36.67,1,2019-02-04
CRH,Product P,37 / A / 31,37,0.9998134877397079,High,36.67,1,2019-01-16
CRH,Product N,M / Sl / Lo,M,0.9998128083360972,High,39.33,1,2019-01-14
YQX,Product N,M / Sl / Lo,M,0.9998128083360972,High,39.33,1,2019-01-11
YQX,Product N,M / St / Sh,M,0.9998128083360972,High,39.33,1,2018-12-12
FTU,Product N,M / Sl / Lo,M,0.9998128083360972,High,39.33,1,2019-01-11
KDP,Product N,M / Sl / Lo,M,0.9998128083360972,High,39.33,1,2019-01-11
RIH,Product P,30 / A / 29,30,0.9998126787755102,High,33.0,1,2019-04-24
LPZ,Product P,30 / B / 31,30,0.9998126787755102,High,33.0,1,2019-01-30
LPZ,Product P,30 / B / 31,30,0.9998126787755102,High,33.0,1,2019-01-21
YQX,Product N,XL / St / Lo,XL,0.9998124861309787,High,40.87,1,2018-11-14
YQX,Product N,XL / St / Re,XL,0.9998124498874638,High,40.86,1,2019-02-20
JYJ,Product N,M / Sl / Lo,M,0.9998124161175717,High,39.34,1,2019-01-11
KDP,Product N,M / St / Sh,M,0.9998124161175717,High,39.34,1,2018-12-07
FTU,Product N,M / St / Sh,M,0.9998124161175717,High,39.34,1,2018-12-12
OHR,Product D,31 / B / FtO,31,0.9998123990733031,High,31.48,1,2019-01-22
YQX,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-04-12
YQX,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-03-28
TSH,Product N,XL / Sl / Re,XL,0.9998123411148891,High,40.83,1,2019-04-08
YQX,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-04-01
YQX,Product N,XL / Sl / Re,XL,0.9998123411148891,High,40.83,1,2019-03-28
YQX,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-03-25
YQX,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-03-19
OHR,Product N,XL / Sl / Lo,XL,0.9998123411148891,High,40.83,1,2019-04-08
YQX,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-04-12
FTU,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-04-12
YQX,Product N,XL / Sl / Re,XL,0.9998123411148891,High,40.83,1,2019-04-29
YQX,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-04-09
YQX,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-04-03
YQX,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-04-30
YQX,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-04-17
OHR,Product N,XL / St / Lo,XL,0.9998123411148891,High,40.83,1,2019-04-16
YQX,Product N,XL / Sl / Re,XL,0.9998123411148891,High,40.83,1,2019-03-18
YQX,Product N,XL / Sl / Re,XL,0.9998123411148891,High,40.83,1,2019-04-08
YQX,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-03-26
YQX,Product N,XL / St / Re,XL,0.9998123411148891,High,40.83,1,2019-04-18
YQX,Product N,XL / Sl / Re,XL,0.9998119479175898,High,40.84,1,2019-04-01
OHR,Product N,XL / Sl / Re,XL,0.9998119479175898,High,40.84,1,2019-03-18
FTU,Product N,XL / St / Re,XL,0.9998119479175898,High,40.84,1,2019-04-12
YQX,Product N,XL / St / Re,XL,0.9998119479175898,High,40.84,1,2019-04-01
OVT,Product M,36 / A / FtO,36,0.9998117295965099,High,35.5,1,2019-02-05
VTH,Product Q,37 / B / FtO,37,0.9998114588357098,High,36.67,1,2019-01-23
MAG,Product B,35 / B / FtO,35,0.9998097874286661,High,33.0,1,2019-04-03
JAF,Product W,36 / B / FtO,36,0.999808682055031,High,36.75,1,2019-01-22
OVT,Product M,40 / B / 31,40,0.9998081650360118,High,36.75,1,2019-02-13
RIH,Product P,38 / B / FtO,38,0.9998071611912398,High,36.67,1,2019-01-24
RIH,Product P,38 / A / FtO,38,0.9998071611912398,High,36.67,1,2019-02-05
OHR,Product N,M+ / St / Re,M+,0.9998064587465284,High,39.33,1,2018-12-19
TSH,Product N,M+ / St / Sh,M+,0.9998064587465284,High,39.33,1,2019-01-29
FTU,Product N,M+ / Sl / Re,M+,0.9998064587465284,High,39.33,1,2019-01-15
LPZ,Product P,31 / C / 33,31,0.9998063247920639,High,33.0,1,2019-02-05
RIH,Product P,31 / A / 30,31,0.9998063247920639,High,33.0,1,2019-01-24
LPZ,Product P,31 / C / 31,31,0.9998063247920639,High,33.0,1,2019-02-05
RIH,Product P,31 / A / FtO,31,0.9998063247920639,High,33.0,1,2019-01-28
TSH,Product N,M+ / Sl / Sh,M+,0.99980605322643,High,39.34,1,2019-01-29
YQX,Product N,M+ / Sl / Re,M+,0.99980605322643,High,39.34,1,2018-12-18
YQX,Product N,XXL / St / Re,XXL,0.9998059756801319,High,40.83,1,2019-03-14
YQX,Product N,XXL / Sl / Re,XXL,0.9998059756801319,High,40.83,1,2019-03-28
YQX,Product N,XXL / St / Re,XXL,0.9998059756801319,High,40.83,1,2019-03-29
FTU,Product N,XXL / St / Re,XXL,0.9998059756801319,High,40.83,1,2019-03-14
OHR,Product N,M / Sl / Re,M,0.9998054326193716,High,38.75,1,2019-01-02
YQX,Product N,M / Sl / Re,M,0.9998054326193716,High,38.75,1,2019-01-02
VTH,Product Q,31 / A / 31,31,0.999804217983872,High,33.0,1,2019-01-28
